Id,Genus
NC_031083.1,Unknown_genus
NC_031088.1,Arlivirus
NC_031089.1,Carlavirus
NC_031093.1,Unknown_genus
NC_031105.1,Rosavirus
NC_031106.1,Rosavirus
NC_031130.1,Betapartitivirus
NC_031134.1,Betapartitivirus
NC_031135.1,Orthonairovirus
NC_031136.1,Orthonairovirus
NC_031137.1,Orthonairovirus
NC_031138.1,Phlebovirus
NC_031139.1,Phlebovirus
NC_031140.1,Phlebovirus
NC_031141.1,Striwavirus
NC_031142.1,Striwavirus
NC_031143.1,Striwavirus
NC_030922.1,Mamastrovirus
NC_030926.1,Carlavirus
NC_030938.1,Betaendornavirus
NC_030886.1,Betacoronavirus
NC_030888.1,Orthocurvulavirus
NC_030889.1,Unknown_genus
NC_030890.1,Unknown_genus
NC_030891.1,Orthocurvulavirus
NC_030861.1,Mitovirus
NC_030862.1,Mitovirus
NC_030863.1,Mitovirus
NC_030864.1,Mitovirus
NC_030865.1,Narnavirus
NC_030866.1,Narnavirus
NC_030867.1,Victorivirus
NC_030868.1,Unknown_genus
NC_030869.1,Unknown_genus
NC_030870.1,Unknown_genus
NC_030871.1,Unknown_genus
NC_030872.1,Unknown_genus
NC_030875.1,Unknown_genus
NC_030876.1,Unknown_genus
NC_030877.1,Betapartitivirus
NC_030878.1,Unknown_genus
NC_030879.1,Unknown_genus
NC_030882.1,Betapartitivirus
NC_030840.1,Ipomovirus
NC_030843.1,Unknown_genus
NC_030844.1,Unknown_genus
NC_030847.1,Potyvirus
NC_030793.1,Nebovirus
NC_030794.1,Potyvirus
NC_030791.1,Hepacivirus
NC_030742.1,Unknown_genus
NC_030743.1,Negevirus
NC_030744.1,Unknown_genus
NC_030745.1,Husavirus
NC_030746.1,Potexvirus
NC_030747.1,Mitovirus
NC_030750.1,Wuhivirus
NC_030751.1,Wuhivirus
NC_030752.1,Wuhivirus
NC_030688.1,Orthobornavirus
NC_030689.1,Orthobornavirus
NC_030690.1,Orthobornavirus
NC_030691.1,Orthobornavirus
NC_030692.1,Orthobornavirus
NC_030693.1,Maculavirus
NC_030697.1,Unknown_genus
NC_030701.1,Orthobornavirus
NC_030653.1,Pestivirus
NC_030654.1,Deltaflexivirus
NC_030655.1,Unknown_genus
NC_030658.1,Emaravirus
NC_030659.1,Emaravirus
NC_030660.1,Emaravirus
NC_030661.1,Emaravirus
NC_030662.1,Emaravirus
NC_030663.1,Emaravirus
NC_030657.1,Capillovirus
NC_030651.1,Nyfulvavirus
NC_030452.1,Tombusvirus
NC_030479.1,Unknown_genus
NC_030480.1,Unknown_genus
NC_030451.1,Unknown_genus
NC_030454.1,Enterovirus
NC_030462.1,Badnavirus
NC_030446.1,Herpetohepadnavirus
NC_030445.1,Metahepadnavirus
NC_030391.1,Potyvirus
NC_030392.1,Victorivirus
NC_030393.1,Mitovirus
NC_030395.1,Mitovirus
NC_030396.1,Mitovirus
NC_030397.1,Mitovirus
NC_030398.2,Unknown_genus
NC_030399.1,Mitovirus
NC_030400.1,Unknown_genus
NC_030401.1,Flavivirus
NC_030405.1,Aquareovirus
NC_030406.1,Aquareovirus
NC_030407.1,Aquareovirus
NC_030408.1,Aquareovirus
NC_030409.1,Aquareovirus
NC_030410.1,Aquareovirus
NC_030411.1,Aquareovirus
NC_030412.1,Aquareovirus
NC_030413.1,Aquareovirus
NC_030414.2,Aquareovirus
NC_030415.1,Aquareovirus
NC_030378.1,Unknown_genus
NC_030379.1,Unknown_genus
NC_030380.1,Unknown_genus
NC_030308.1,Narnavirus
NC_030289.1,Flavivirus
NC_030290.1,Unknown_genus
NC_030291.1,Pegivirus
NC_030292.1,Alphacoronavirus
NC_030293.1,Potyvirus
NC_030294.1,Negevirus
NC_030295.1,Unknown_genus
NC_030224.1,Victorivirus
NC_030225.1,Polerovirus
NC_030227.1,Unknown_genus
NC_030228.1,Unknown_genus
NC_030229.1,Tobamovirus
NC_030231.1,Orthoavulavirus
NC_030232.1,Unknown_genus
NC_030233.1,Unknown_genus
NC_030234.1,Unknown_genus
NC_030235.1,Unknown_genus
NC_030236.1,Potyvirus
NC_030242.1,Aquabirnavirus
NC_030243.1,Unknown_genus
NC_030244.1,Aquabirnavirus
NC_030245.1,Unknown_genus
NC_030201.1,Unknown_genus
NC_030202.1,Unknown_genus
NC_030203.1,Umbravirus
NC_030204.1,Mivirus
NC_030205.1,Soymovirus
NC_030115.1,Cripavirus
NC_030118.1,Potyvirus
NC_030152.1,Mycoreovirus
NC_030153.1,Mycoreovirus
NC_030154.1,Mycoreovirus
NC_030155.1,Mycoreovirus
NC_030156.1,Mycoreovirus
NC_030157.1,Mycoreovirus
NC_030158.1,Mycoreovirus
NC_030159.1,Mycoreovirus
NC_030160.1,Mycoreovirus
NC_030161.1,Mycoreovirus
NC_030162.1,Mycoreovirus
NC_030163.1,Mycoreovirus
NC_029991.1,Mitovirus
NC_029992.1,Epsilonarterivirus
NC_029993.1,Enamovirus
NC_029990.1,Polerovirus
NC_029989.1,Unknown_genus
NC_029900.1,Alphanecrovirus
NC_029901.1,Phlebovirus
NC_029903.1,Phlebovirus
NC_029904.1,Unknown_genus
NC_029905.1,Enterovirus
NC_029906.1,Polerovirus
NC_029911.1,Orthoreovirus
NC_029912.1,Orthoreovirus
NC_029913.1,Orthoreovirus
NC_029914.1,Orthoreovirus
NC_029915.1,Orthoreovirus
NC_029916.1,Orthoreovirus
NC_029917.1,Orthoreovirus
NC_029918.1,Orthoreovirus
NC_029919.1,Orthoreovirus
NC_029920.1,Orthoreovirus
NC_029921.1,Tilapinevirus
NC_029922.1,Tilapinevirus
NC_029923.1,Tilapinevirus
NC_029924.1,Tilapinevirus
NC_029925.1,Tilapinevirus
NC_029926.1,Tilapinevirus
NC_029927.1,Tilapinevirus
NC_029928.1,Tilapinevirus
NC_029929.1,Tilapinevirus
NC_029930.1,Tilapinevirus
NC_029931.1,Orthonairovirus
NC_029932.1,Orthonairovirus
NC_029933.1,Orthonairovirus
NC_029935.1,Orthonairovirus
NC_029936.1,Orthonairovirus
NC_029852.1,Betaretrovirus
NC_029853.1,Gammaretrovirus
NC_029854.1,Enterovirus
NC_029799.1,Orthotospovirus
NC_029800.1,Orthotospovirus
NC_029801.1,Picobirnavirus
NC_029802.1,Picobirnavirus
NC_029782.1,Unknown_genus
NC_029783.1,Ampelovirus
NC_029691.1,Unknown_genus
NC_029646.1,Norovirus
NC_029647.1,Norovirus
NC_029645.1,Norovirus
NC_029642.1,Orthobornavirus
NC_029578.1,Sobemovirus
NC_029549.1,Emaravirus
NC_029550.1,Emaravirus
NC_029551.1,Emaravirus
NC_029552.1,Emaravirus
NC_029553.1,Emaravirus
NC_029554.1,Emaravirus
NC_029555.1,Emaravirus
NC_029556.1,Emaravirus
NC_029557.1,Emaravirus
NC_029558.1,Emaravirus
NC_029559.1,Emaravirus
NC_029560.1,Emaravirus
NC_029561.1,Emaravirus
NC_029562.1,Emaravirus
NC_029563.1,Emaravirus
NC_029564.1,Emaravirus
NC_029565.1,Emaravirus
NC_029566.1,Emaravirus
NC_029567.1,Emaravirus
NC_029568.1,Emaravirus
NC_029569.1,Emaravirus
NC_029570.1,Emaravirus
NC_029571.1,Emaravirus
NC_029572.1,Emaravirus
NC_029573.1,Emaravirus
NC_029574.1,Emaravirus
NC_029575.1,Emaravirus
NC_029307.1,Sogarnavirus
NC_029309.1,Salisharnavirus
NC_029312.1,Unknown_genus
NC_029306.1,Salisharnavirus
NC_029301.1,Capillovirus
NC_029302.1,Unknown_genus
NC_029303.1,Badnavirus
NC_029131.1,Unknown_genus
NC_029055.1,Flavivirus
NC_029063.1,Marafivirus
NC_029064.1,Alphaendornavirus
NC_029076.1,Potyvirus
NC_029082.1,Phlebovirus
NC_029085.1,Carlavirus
NC_029086.1,Carlavirus
NC_029087.1,Carlavirus
NC_029088.1,Carlavirus
NC_029089.1,Carlavirus
NC_029095.1,Alphaendornavirus
NC_029096.1,Unknown_genus
NC_029122.1,Orthonairovirus
NC_029123.1,Orthonairovirus
NC_029124.1,Orthonairovirus
NC_029125.1,Megabirnavirus
NC_029126.1,Megabirnavirus
NC_029127.1,Phlebovirus
NC_029128.1,Phlebovirus
NC_029129.1,Phlebovirus
NC_029053.1,Thetaarterivirus
NC_029051.1,Potyvirus
NC_029052.1,Unknown_genus
NC_028752.1,Alphacoronavirus
NC_028793.2,Polerovirus
NC_028806.1,Alphacoronavirus
NC_028811.1,Alphacoronavirus
NC_028814.1,Alphacoronavirus
NC_028824.1,Alphacoronavirus
NC_028833.1,Alphacoronavirus
NC_028867.1,Unknown_genus
NC_028868.1,Foveavirus
NC_028902.1,Allolevivirus
NC_028921.1,Unknown_genus
NC_028948.1,Unknown_genus
NC_028949.1,Alphaendornavirus
NC_028963.1,Betaarterivirus
NC_028964.1,Gallivirus
NC_028970.1,Avisivirus
NC_028975.1,Foveavirus
NC_028981.1,Hepatovirus
NC_029034.2,Pomovirus
NC_029035.2,Pomovirus
NC_029036.1,Cheravirus
NC_029037.2,Pomovirus
NC_029038.1,Cheravirus
NC_028649.1,Potexvirus
NC_028465.1,Fijivirus
NC_028466.3,Unknown_genus
NC_028467.1,Unknown_genus
NC_028470.1,Unknown_genus
NC_028471.1,Mitovirus
NC_028472.1,Mitovirus
NC_028473.1,Narnavirus
NC_028474.1,Mitovirus
NC_028475.1,Mitovirus
NC_028476.1,Botoulivirus
NC_028477.1,Victorivirus
NC_028478.1,Tobamovirus
NC_028480.1,Unknown_genus
NC_028481.1,Unknown_genus
NC_028482.1,Culicidavirus
NC_028483.1,Unknown_genus
NC_028484.1,Ohlsrhavirus
NC_028485.1,Unknown_genus
NC_028486.1,Unknown_genus
NC_028488.1,Unknown_genus
NC_028490.1,Unknown_genus
NC_028494.1,Unknown_genus
NC_028495.1,Betachrysovirus
NC_028496.1,Betachrysovirus
NC_028497.1,Betachrysovirus
NC_028499.1,Unknown_genus
NC_028500.1,Betachrysovirus
NC_028462.1,Vaccinivirus
NC_028391.1,Unknown_genus
NC_028392.1,Unknown_genus
NC_028393.1,Unknown_genus
NC_028394.1,Unknown_genus
NC_028395.1,Unknown_genus
NC_028396.1,Unknown_genus
NC_028397.1,Unknown_genus
NC_028398.1,Unknown_genus
NC_028399.1,Unknown_genus
NC_028400.1,Unknown_genus
NC_028401.1,Unknown_genus
NC_028402.1,Unknown_genus
NC_028362.1,Respirovirus
NC_028363.1,Hepatovirus
NC_028364.1,Hepatovirus
NC_028365.1,Hepatovirus
NC_028366.1,Hepatovirus
NC_028367.1,Unknown_genus
NC_028368.1,Unknown_genus
NC_028369.1,Unknown_genus
NC_028370.1,Unknown_genus
NC_028371.1,Unknown_genus
NC_028372.1,Unknown_genus
NC_028373.1,Unknown_genus
NC_028374.1,Unknown_genus
NC_028375.1,Unknown_genus
NC_028376.1,Unknown_genus
NC_028377.1,Hepacivirus
NC_028378.1,Unknown_genus
NC_028380.1,Sicinivirus
NC_028382.1,Unknown_genus
NC_028383.1,Unknown_genus
NC_028384.1,Unknown_genus
NC_028385.1,Unknown_genus
NC_028386.1,Unknown_genus
NC_028387.1,Unknown_genus
NC_028388.1,Unknown_genus
NC_028389.1,Unknown_genus
NC_028255.1,Vesiculovirus
NC_028259.1,Mivirus
NC_028260.1,Mivirus
NC_028261.1,Mivirus
NC_028263.1,Morsusvirus
NC_028264.1,Unknown_genus
NC_028265.1,Culicidavirus
NC_028266.1,Mivirus
NC_028271.1,Unknown_genus
NC_028246.1,Ephemerovirus
NC_028249.1,Morbillivirus
NC_028250.1,Betapartitivirus
NC_028251.1,Betapartitivirus
NC_028252.1,Aquabirnavirus
NC_028253.1,Aquabirnavirus
NC_028230.1,Arurhavirus
NC_028231.1,Nucleorhabdovirus
NC_028232.1,Sunrhavirus
NC_028234.1,Arurhavirus
NC_028236.1,Ledantevirus
NC_028237.2,Cytorhabdovirus
NC_028239.1,Ephemerovirus
NC_028240.1,Posavirus
NC_028241.1,Ephemerovirus
NC_028242.1,Unknown_genus
NC_028243.1,Mivirus
NC_028244.1,Cytorhabdovirus
NC_028137.1,Unknown_genus
NC_028139.1,Comovirus
NC_028144.1,Bymovirus
NC_028145.1,Bymovirus
NC_028146.1,Comovirus
NC_028106.1,Orthobornavirus
NC_028111.1,Carlavirus
NC_028129.1,Orthohepadnavirus
NC_028131.1,Unknown_genus
NC_028132.1,Unknown_genus
NC_028133.1,Unknown_genus
NC_028134.1,Unknown_genus
NC_028097.1,Unknown_genus
NC_028098.1,Unknown_genus
NC_028044.1,Unknown_genus
NC_027998.2,Pegivirus
NC_027999.1,Flavivirus
NC_027915.1,Waikavirus
NC_027917.1,Unknown_genus
NC_027918.1,Kobuvirus
NC_027919.1,Kobuvirus
NC_027920.1,Alphaendornavirus
NC_027921.1,Mitovirus
NC_027922.1,Parahepadnavirus
NC_027924.1,Caulimovirus
NC_027926.1,Torradovirus
NC_027927.1,Torradovirus
NC_027928.1,Ilarvirus
NC_027929.1,Ilarvirus
NC_027930.1,Ilarvirus
NC_027892.1,Orthobornavirus
NC_027817.1,Flavivirus
NC_027818.1,Hepatovirus
NC_027819.1,Flavivirus
NC_027822.1,Unknown_genus
NC_027823.1,Unknown_genus
NC_027802.1,Unknown_genus
NC_027803.1,Orbivirus
NC_027804.1,Orbivirus
NC_027805.1,Orbivirus
NC_027806.1,Orbivirus
NC_027807.1,Orbivirus
NC_027808.1,Unknown_genus
NC_027809.1,Unknown_genus
NC_027810.1,Unknown_genus
NC_027811.2,Orbivirus
NC_027812.1,Orbivirus
NC_027813.1,Orbivirus
NC_027814.1,Orbivirus
NC_027815.1,Orbivirus
NC_027816.1,Unknown_genus
NC_027701.1,Trichomonasvirus
NC_027703.1,Polerovirus
NC_027706.1,Potyvirus
NC_027709.1,Flavivirus
NC_027710.2,Umbravirus
NC_027711.1,Mamastrovirus
NC_027712.1,Closterovirus
NC_027713.1,Iflavirus
NC_027715.1,Bandavirus
NC_027716.2,Bandavirus
NC_027717.1,Bandavirus
NC_027718.1,Orthotospovirus
NC_027719.1,Orthotospovirus
NC_027720.1,Orthotospovirus
NC_027619.1,Unknown_genus
NC_027631.1,Unknown_genus
NC_027527.1,Carlavirus
NC_027533.1,Orbivirus
NC_027534.1,Orbivirus
NC_027535.1,Orbivirus
NC_027536.1,Orbivirus
NC_027537.1,Orbivirus
NC_027538.1,Orbivirus
NC_027539.1,Orbivirus
NC_027540.1,Orbivirus
NC_027541.1,Orbivirus
NC_027542.1,Orbivirus
NC_027543.1,Orbivirus
NC_027544.1,Orbivirus
NC_027545.1,Orbivirus
NC_027546.1,Orbivirus
NC_027547.1,Orbivirus
NC_027548.1,Orbivirus
NC_027549.1,Orbivirus
NC_027550.1,Orbivirus
NC_027551.1,Orbivirus
NC_027552.1,Orbivirus
NC_027553.1,Orbivirus
NC_027554.1,Orbivirus
NC_027555.1,Orbivirus
NC_027556.1,Orbivirus
NC_027557.1,Orbivirus
NC_027558.1,Orbivirus
NC_027559.1,Orbivirus
NC_027560.1,Orbivirus
NC_027561.1,Orbivirus
NC_027562.1,Orbivirus
NC_027563.1,Betachrysovirus
NC_027564.1,Betachrysovirus
NC_027565.1,Betachrysovirus
NC_027566.1,Betachrysovirus
NC_027567.1,Unknown_genus
NC_027568.1,Unknown_genus
NC_027569.1,Unknown_genus
NC_027570.1,Unknown_genus
NC_027571.1,Unknown_genus
NC_027572.1,Unknown_genus
NC_027573.1,Unknown_genus
NC_027574.1,Unknown_genus
NC_027576.1,Unknown_genus
NC_027428.1,Unknown_genus
NC_027426.1,Unknown_genus
NC_027427.1,Unknown_genus
NC_027221.1,Megabirnavirus
NC_027222.1,Megabirnavirus
NC_027209.1,Victorivirus
NC_027210.1,Potyvirus
NC_027211.1,Luteovirus
NC_027212.1,Unknown_genus
NC_027214.1,Ampivirus
NC_027208.1,Unknown_genus
NC_027198.1,Sobemovirus
NC_027199.1,Bostovirus
NC_027121.1,Velarivirus
NC_027122.1,Vesivirus
NC_027123.1,Sobemovirus
NC_027124.1,Iotaarterivirus
NC_027126.1,Unknown_genus
NC_027128.1,Unknown_genus
NC_027131.1,Badnavirus
NC_027134.1,Mammarenavirus
NC_027135.1,Mammarenavirus
NC_027136.1,Mammarenavirus
NC_027137.1,Mammarenavirus
NC_027138.1,Botybirnavirus
NC_027139.1,Botybirnavirus
NC_027140.1,Bandavirus
NC_027141.1,Bandavirus
NC_027142.1,Bandavirus
NC_027117.1,Betaretrovirus
NC_027026.1,Sapovirus
NC_027054.1,Kobuvirus
NC_026248.1,Carlavirus
NC_026921.1,Harkavirus
NC_026811.2,Kappaarterivirus
NC_026812.1,Oncotshavirus
NC_026813.1,Hypovirus
NC_026814.1,Mamastrovirus
NC_026816.1,Tobamovirus
NC_026819.1,Badnavirus
NC_026820.2,Rotavirus
NC_026821.2,Rotavirus
NC_026822.2,Rotavirus
NC_026823.2,Rotavirus
NC_026824.2,Rotavirus
NC_026825.2,Rotavirus
NC_026826.2,Rotavirus
NC_026827.2,Rotavirus
NC_026828.2,Rotavirus
NC_026829.2,Rotavirus
NC_026830.2,Rotavirus
NC_026797.1,Hepacivirus
NC_026759.1,Macluravirus
NC_026732.1,Unknown_genus
NC_026733.1,Unknown_genus
NC_026615.1,Potyvirus
NC_026616.2,Carlavirus
NC_026617.1,Unknown_genus
NC_026618.2,Unknown_genus
NC_026619.1,Unknown_genus
NC_026620.1,Flavivirus
NC_026621.1,Mitovirus
NC_026622.1,Mitovirus
NC_026623.1,Flavivirus
NC_026624.1,Flavivirus
NC_026592.1,Potexvirus
NC_026508.1,Unknown_genus
NC_026509.1,Iotaarterivirus
NC_026510.1,Mitovirus
NC_026431.1,Alphainfluenzavirus
NC_026432.1,Alphainfluenzavirus
NC_026433.1,Alphainfluenzavirus
NC_026434.1,Alphainfluenzavirus
NC_026435.1,Alphainfluenzavirus
NC_026436.1,Alphainfluenzavirus
NC_026437.1,Alphainfluenzavirus
NC_026438.1,Alphainfluenzavirus
NC_026470.1,Mischivirus
NC_026472.1,Badnavirus
NC_026439.1,Lambdaarterivirus
NC_026422.1,Alphainfluenzavirus
NC_026423.1,Alphainfluenzavirus
NC_026424.1,Alphainfluenzavirus
NC_026425.1,Alphainfluenzavirus
NC_026426.1,Alphainfluenzavirus
NC_026427.1,Alphainfluenzavirus
NC_026428.1,Alphainfluenzavirus
NC_026429.1,Alphainfluenzavirus
NC_026281.1,Orthobunyavirus
NC_026282.1,Orthobunyavirus
NC_026283.1,Orthobunyavirus
NC_026314.1,Kobuvirus
NC_026315.1,Unknown_genus
NC_026316.1,Unknown_genus
NC_026249.1,Bopivirus
NC_026250.1,Unknown_genus
NC_026238.1,Badnavirus
NC_026239.1,Pelarspovirus
NC_026240.1,Pelarspovirus
NC_026246.1,Mammarenavirus
NC_026247.1,Mammarenavirus
NC_026135.1,Victorivirus
NC_026136.1,Betaendornavirus
NC_026139.1,Unknown_genus
NC_026140.1,Victorivirus
NC_026020.2,Badnavirus
NC_026011.1,Betacoronavirus
NC_026018.1,Mammarenavirus
NC_026019.1,Mammarenavirus
NC_025967.1,Unknown_genus
NC_025961.1,Cosavirus
NC_025889.1,Unknown_genus
NC_025890.1,Torchivirus
NC_025835.1,Iflavirus
NC_025836.1,Unknown_genus
NC_025837.1,Polerovirus
NC_025838.1,Cypovirus
NC_025839.1,Cypovirus
NC_025840.1,Cypovirus
NC_025841.1,Cypovirus
NC_025842.1,Cypovirus
NC_025843.1,Cypovirus
NC_025844.1,Cypovirus
NC_025845.1,Cypovirus
NC_025846.1,Cypovirus
NC_025847.1,Cypovirus
NC_025848.1,Cypovirus
NC_025849.1,Cypovirus
NC_025850.1,Cypovirus
NC_025851.1,Cypovirus
NC_025852.1,Cypovirus
NC_025853.1,Cypovirus
NC_025821.1,Potyvirus
NC_025831.1,Orthonairovirus
NC_025832.1,Orthonairovirus
NC_025833.1,Orthonairovirus
NC_025801.1,Orthoreovirus
NC_025802.1,Orthoreovirus
NC_025803.1,Orthoreovirus
NC_025804.1,Orthoreovirus
NC_025805.1,Orthoreovirus
NC_025806.1,Orthoreovirus
NC_025807.1,Orthoreovirus
NC_025808.1,Orthoreovirus
NC_025809.1,Orthoreovirus
NC_025810.1,Orthoreovirus
NC_025788.1,Unknown_genus
NC_025789.1,Allexivirus
NC_025793.1,Quaranjavirus
NC_025794.1,Quaranjavirus
NC_025795.1,Quaranjavirus
NC_025796.1,Quaranjavirus
NC_025797.1,Quaranjavirus
NC_025798.1,Quaranjavirus
NC_025799.1,Quaranjavirus
NC_022517.1,Gammaretrovirus
NC_025432.1,Unknown_genus
NC_025435.1,Polerovirus
NC_025672.1,Hepacivirus
NC_025673.1,Hepacivirus
NC_025674.1,Unknown_genus
NC_025675.1,Hunnivirus
NC_025676.1,Vesivirus
NC_025677.1,Pestivirus
NC_025679.1,Pegivirus
NC_025381.1,Tobamovirus
NC_025468.1,Chordovirus
NC_025469.1,Chordovirus
NC_025474.1,Crohivirus
NC_025477.1,Ilarvirus
NC_025478.1,Ilarvirus
NC_025479.2,Torradovirus
NC_025480.2,Torradovirus
NC_025481.1,Ilarvirus
NC_025482.1,Anulavirus
NC_025483.1,Anulavirus
NC_025484.1,Anulavirus
NC_025485.1,Dinovernavirus
NC_025486.1,Dinovernavirus
NC_025487.1,Dinovernavirus
NC_025488.1,Dinovernavirus
NC_025489.1,Dinovernavirus
NC_025490.1,Dinovernavirus
NC_025491.1,Dinovernavirus
NC_025492.1,Dinovernavirus
NC_025493.1,Dinovernavirus
NC_024910.1,Unknown_genus
NC_024911.1,Unknown_genus
NC_024912.1,Unknown_genus
NC_024913.1,Unknown_genus
NC_024914.1,Unknown_genus
NC_024915.1,Unknown_genus
NC_024916.1,Unknown_genus
NC_024917.1,Unknown_genus
NC_024918.1,Unknown_genus
NC_024699.1,Unknown_genus
NC_024919.1,Unknown_genus
NC_024920.1,Unknown_genus
NC_025385.1,Lyssavirus
NC_025386.1,Salemvirus
NC_025387.1,Unknown_genus
NC_025388.1,Foveavirus
NC_025389.1,Nucleorhabdovirus
NC_025390.1,Orthoavulavirus
NC_025391.1,Sripuvirus
NC_025393.1,Almendravirus
NC_025394.1,Vesiculovirus
NC_025395.1,Almendravirus
NC_025396.1,Ephemerovirus
NC_025397.1,Tibrovirus
NC_025399.1,Sripuvirus
NC_025400.1,Ephemerovirus
NC_025401.1,Sunrhavirus
NC_025402.1,Respirovirus
NC_025403.1,Pararubulavirus
NC_025404.1,Pararubulavirus
NC_025405.1,Sripuvirus
NC_025406.1,Unknown_genus
NC_025407.1,Metaavulavirus
NC_025408.1,Lyssavirus
NC_025410.1,Pararubulavirus
NC_025382.1,Betapaprhavirus
NC_025383.1,Sclerotimonavirus
NC_025384.1,Merhavirus
NC_025340.1,Sawgrhavirus
NC_025341.1,Ledantevirus
NC_025342.1,Ledantevirus
NC_025343.1,Pararubulavirus
NC_025344.1,Orthopneumovirus
NC_025345.1,Sunshinevirus
NC_025346.1,Mamastrovirus
NC_025347.1,Metaavulavirus
NC_025348.1,Pararubulavirus
NC_025349.3,Metaavulavirus
NC_025350.1,Pararubulavirus
NC_025351.1,Henipavirus
NC_025352.1,Henipavirus
NC_025353.1,Vesiculovirus
NC_025355.1,Jeilongvirus
NC_025356.1,Sprivivirus
NC_025357.1,Unknown_genus
NC_025358.1,Ephemerovirus
NC_025359.1,Mousrhavirus
NC_025360.1,Aquaparamyxovirus
NC_025361.1,Metaavulavirus
NC_025362.1,Arurhavirus
NC_025363.1,Orthoavulavirus
NC_025364.1,Vesiculovirus
NC_025365.1,Lyssavirus
NC_025366.1,Victorivirus
NC_025367.1,Victorivirus
NC_025371.1,Sprivivirus
NC_025373.1,Paraavulavirus
NC_025376.1,Sprivivirus
NC_025377.1,Lyssavirus
NC_025378.1,Vesiculovirus
NC_025379.2,Mamastrovirus
NC_025250.1,Potyvirus
NC_025251.1,Lyssavirus
NC_025252.1,Potexvirus
NC_025253.1,Unknown_genus
NC_025254.1,Potyvirus
NC_025255.1,Vesiculovirus
NC_025256.1,Henipavirus
NC_025214.1,Victorivirus
NC_025217.1,Betacoronavirus
NC_025218.2,Unknown_genus
NC_025219.1,Cripavirus
NC_025112.1,Thetaarterivirus
NC_025113.1,Unknown_genus
NC_025114.1,Salivirus
NC_024906.1,Closterovirus
NC_024889.1,Hepacivirus
NC_024887.1,Alphavirus
NC_024805.1,Unknown_genus
NC_024806.1,Unknown_genus
NC_024808.1,Umbravirus
NC_024781.1,Marburgvirus
NC_024778.1,Orthobornavirus
NC_024765.1,Unknown_genus
NC_024766.1,Avisivirus
NC_024767.1,Avisivirus
NC_024768.1,Unknown_genus
NC_024769.1,Unknown_genus
NC_024770.1,Gallivirus
NC_024709.1,Pregotovirus
NC_024701.1,Mamastrovirus
NC_024702.1,Socyvirus
NC_024703.1,Unknown_genus
NC_024704.1,Polymycovirus
NC_024705.1,Polymycovirus
NC_024706.1,Polymycovirus
NC_024707.1,Polymycovirus
NC_024708.1,Polymycovirus
NC_024685.1,Hypovirus
NC_024686.1,Tepovirus
NC_024476.1,Ophiovirus
NC_024485.1,Unknown_genus
NC_024487.1,Unknown_genus
NC_024488.1,Unknown_genus
NC_024489.1,Kusarnavirus
NC_024492.1,Betanodavirus
NC_024493.1,Betanodavirus
NC_024494.1,Bandavirus
NC_024495.1,Bandavirus
NC_024496.1,Bandavirus
NC_024497.1,Iflavirus
NC_024498.1,Unknown_genus
NC_024499.1,Orbivirus
NC_024500.1,Orbivirus
NC_024501.1,Goravirus
NC_024502.1,Goravirus
NC_024503.1,Orbivirus
NC_024504.1,Orbivirus
NC_024505.1,Orbivirus
NC_024506.1,Orbivirus
NC_024507.1,Orbivirus
NC_024508.1,Orbivirus
NC_024509.1,Orbivirus
NC_024510.1,Orbivirus
NC_024471.1,Tritimovirus
NC_024472.1,Mamastrovirus
NC_024473.1,Vesiculovirus
NC_024458.1,Potexvirus
NC_024455.1,Alphaendornavirus
NC_024449.1,Robigovirus
NC_024376.1,Nyavirus
NC_024377.1,Pegivirus
NC_024443.1,Orthohepadnavirus
NC_024444.1,Orthohepadnavirus
NC_024445.1,Orthohepadnavirus
NC_024296.1,Orthobornavirus
NC_024297.1,Mamastrovirus
NC_024298.1,Unknown_genus
NC_024299.2,Unknown_genus
NC_024301.1,Badnavirus
NC_024151.1,Victorivirus
NC_024120.1,Megrivirus
NC_024115.1,Leishmaniavirus
NC_024111.1,Unknown_genus
NC_024112.1,Unknown_genus
NC_024113.1,Unknown_genus
NC_024114.1,Unknown_genus
NC_024077.1,Unknown_genus
NC_024078.1,Unknown_genus
NC_024074.1,Orthobunyavirus
NC_024075.1,Orthobunyavirus
NC_024076.1,Orthobunyavirus
NC_024073.1,Enterovirus
NC_024070.1,Rosavirus
NC_024031.1,Salovirus
NC_024018.2,Pestivirus
NC_024016.1,Iflavirus
NC_024017.1,Unknown_genus
NC_023984.1,Cosavirus
NC_023985.1,Aalivirus
NC_023986.1,Alphamesonivirus
NC_023987.1,Mosavirus
NC_023988.1,Unknown_genus
NC_023983.1,Unknown_genus
NC_023680.1,Hypovirus
NC_023892.1,Carlavirus
NC_023893.1,Betaendornavirus
NC_023858.1,Megrivirus
NC_023861.1,Sicinivirus
NC_023765.1,Reptarenavirus
NC_023766.1,Reptarenavirus
NC_023812.1,Alphavirus
NC_023813.1,Orthoreovirus
NC_023814.1,Orthoreovirus
NC_023815.1,Orthoreovirus
NC_023816.1,Orthoreovirus
NC_023817.1,Orthoreovirus
NC_023818.1,Orthoreovirus
NC_023819.1,Orthoreovirus
NC_023820.1,Orthoreovirus
NC_023821.1,Orthoreovirus
NC_023822.1,Orthoreovirus
NC_023760.1,Alphacoronavirus
NC_023761.1,Reptarenavirus
NC_023762.1,Reptarenavirus
NC_023763.1,Mammarenavirus
